ID,group,gender,age_years,handedness_LG,RT_II_hs_ts_mixed,RT_II_hs_td_mixed,RT_II_hd_ts_mixed,RT_II_hd_td_mixed,RT_EE_hs_ts_mixed,RT_EE_hs_td_mixed,RT_EE_hd_ts_mixed,RT_EE_hd_td_mixed,RT_IE_hs_ts_mixed,RT_IE_hs_td_mixed,RT_IE_hd_ts_mixed,RT_IE_hd_td_mixed,RT_EI_hs_ts_mixed,RT_EI_hs_td_mixed,RT_EI_hd_ts_mixed,RT_EI_hd_td_mixed,RT_II_hs_ts_pure,RT_II_hs_td_pure,RT_II_hd_ts_pure,RT_II_hd_td_pure,RT_EE_hs_ts_pure,RT_EE_hs_td_pure,RT_EE_hd_ts_pure,RT_EE_hd_td_pure,MT_II_hs_ts_mixed,MT_II_hs_td_mixed,MT_II_hd_ts_mixed,MT_II_hd_td_mixed,MT_EE_hs_ts_mixed,MT_EE_hs_td_mixed,MT_EE_hd_ts_mixed,MT_EE_hd_td_mixed,MT_IE_hs_ts_mixed,MT_IE_hs_td_mixed,MT_IE_hd_ts_mixed,MT_IE_hd_td_mixed,MT_EI_hs_ts_mixed,MT_EI_hs_td_mixed,MT_EI_hd_ts_mixed,MT_EI_hd_td_mixed,MT_II_hs_ts_pure,MT_II_hs_td_pure,MT_II_hd_ts_pure,MT_II_hd_td_pure,MT_EE_hs_ts_pure,MT_EE_hs_td_pure,MT_EE_hd_ts_pure,MT_EE_hd_td_pure
33,2,w,22,81.8181818181818,1006.6914893617,1101.64782608696,1012.84166666667,1021.09347826087,907.66875,1019.70638297872,900.495652173913,895.627659574468,1023.0829787234,1032.56170212766,917.417021276596,924.144680851064,1229.82173913043,1151.44565217391,999.982978723404,1033.16170212766,1164.59583333333,1252.96666666667,1033.0375,1025.42291666667,807.122916666667,942.967391304348,752.452083333333,746.470212765957,1277.2829787234,1179.89130434783,1113.8875,1089.07391304348,1543.15833333333,1500.36666666667,1452.16222222222,1511.02553191489,1480.56666666667,1486.99574468085,1498.77872340426,1507.22083333333,1183.88043478261,1157.7847826087,1011.13191489362,1091.35744680851,1517.56458333333,1504.57083333333,1390.32083333333,1325.94468085106,1421.11875,1401.9652173913,1385.175,1410.11875
34,2,w,19,-40,1055.88888888889,1049.28695652174,1063.78409090909,1085.37608695652,718.769565217391,755.408510638298,742.508510638298,741.15,836.956521739131,879.881818181818,819.865957446808,817.631111111111,912.632558139535,956.95,940.762222222222,953.636363636363,1018.29791666667,1094.11458333333,991.391489361703,1000.84166666667,700.834042553192,754.388888888889,716.659574468085,712.734782608696,1581.16,1541.62826086956,1511.43863636364,1470.50869565217,1187.47234042553,1190.175,1190,1166.37608695652,1185.50425531915,1176.83863636364,1196.29574468085,1177.12391304348,1424.98863636364,1412.6347826087,1451.27727272727,1447.55681818182,1589.83333333333,1563.92083333333,1493.19583333333,1516.3875,1203.48541666667,1150.53111111111,1182.70869565217,1153.08913043478
35,2,w,22,100,873.165957446808,965.119565217391,870.391111111111,869.163636363636,583.441304347826,606.823404255319,632.182978723404,634.317021276596,706.923404255319,688.466666666667,656.31914893617,659.72,843.266666666667,809.768085106383,757.653191489362,740.136956521739,758.720833333333,917.522916666667,754.908333333333,790.7,527.967441860465,580.476595744681,566.391304347826,553.869565217391,1631.01276595745,1653.43404255319,1741.79130434783,1698.1,1397.17659574468,1365.97291666667,1365.9085106383,1374.02083333333,1368.41489361702,1368.89583333333,1352.75,1353.86808510638,1770.73777777778,1698.03829787234,1623.74347826087,1677.66808510638,1564.3,1612.9125,1559.6375,1579.74375,1268.71363636364,1260.00434782609,1249.93695652174,1271.66304347826
36,2,w,28,45.4545454545455,892.048888888889,898.568181818182,919.387804878048,915.852173913043,942.782222222222,892.063829787234,914.622727272727,940.148837209302,955.134782608696,939.890909090909,835.104444444444,883.497826086957,888.104545454545,862.497777777778,847.80243902439,901.690909090909,921.554545454546,911.506382978723,847.057777777778,839.337777777778,668.159375,715.248571428572,770.657142857143,773.990909090909,1380.65,1385.52272727273,1276.83333333333,1308.84130434783,784.49347826087,799.108510638298,792.990697674419,791.584090909091,810.845652173913,830.777777777778,827.102173913043,778.91914893617,1302.65227272727,1182.20652173913,1245.68604651163,1203.93863636364,1259.49090909091,1321.95744680851,1252.70227272727,1208.21818181818,532.7125,503.730555555556,504.236111111111,505.829411764706
37,2,w,21,80,911.604545454545,1016.74166666667,955.330434782608,945.272340425532,934.144186046512,901.902272727272,851.317777777778,854.070454545454,839.506521739131,840.747619047619,799.025,782.041304347826,1030.39285714286,1026.19534883721,972.052380952381,968.133333333333,1263.21136363636,1221.18780487805,1033.86444444444,1041.35434782609,877.408333333333,853.147826086956,814.271111111111,786.640425531915,1680.12,1538.47446808511,1510.28936170213,1533.73829787234,1247.8,1203.96,1216.37111111111,1224.02954545455,1128.54782608696,1141.58780487805,1129.04545454545,1126.2652173913,1583.7880952381,1499.86744186046,1469.45365853659,1541.24186046512,2522.78,2626.57857142857,2405.10425531915,2253.44222222222,1232.43541666667,1235.68936170213,1157.5847826087,1177.67021276596
38,2,w,27,81.8181818181818,1348.37234042553,1392.65106382979,1283.8875,1284.94680851064,628.197872340426,711.040425531915,655.754166666667,637.393617021277,709.689130434783,739.922916666667,692.452083333333,707.00652173913,1113.78723404255,1156.08085106383,1005.24791666667,1009.4,1471.58723404255,1547.54666666667,1350.58085106383,1328.1125,577.529787234043,611.239583333333,596.582978723404,596.672916666667,992.797872340426,1041.98936170213,985.977083333333,1048.57021276596,1104.2125,1049.81875,1082.09375,1052.4085106383,1026.89361702128,1036.40208333333,1028.38541666667,1033.20638297872,979.635416666667,924.15,944.983333333333,893.78085106383,1044.0829787234,1036.40869565217,1014.77446808511,1022.19166666667,1099.69791666667,1119.54375,1097.5914893617,1102.6
39,2,w,19,66.6666666666667,745.973913043478,801.282608695652,800.91875,753.009523809524,594.0875,641.010638297872,662.012765957447,632.614583333333,688.778260869565,677.861904761905,667.928260869565,653.717777777778,683.647826086957,739.746808510639,752.334090909091,714.754347826087,708.902173913044,760.014893617021,686.295744680851,712.763636363636,530.995555555555,593.055555555555,580.716666666667,547.517391304348,1137.13191489362,1179.53695652174,1128.07916666667,1120.81860465116,749.64375,746.365957446809,751.770212765958,748.21875,745.666666666667,749.795238095238,737.5,754.568888888889,1114.17021276596,1090.99574468085,1123.22045454545,1079.91956521739,1058.33617021277,996.7,976.225531914894,946.166666666667,664.911363636364,654.186363636364,660.97380952381,669.528260869565
40,2,w,23,66.6666666666667,769.025,857.372916666667,751.925531914894,833.414893617021,572.445833333333,570.49375,586.965957446808,588.677083333333,637.476086956522,625.826086956522,589.025,581.260416666667,845.159574468085,875.908510638298,821.852083333333,815.208510638298,759.321739130435,798.887234042553,671.682978723404,659.567391304348,524.678260869565,566.256818181818,512.606382978723,505.918181818182,1824.1,1830.55,1875.56041666667,1805.91063829787,830.022916666667,816.575,819.3375,814.89375,873.629166666667,878.574468085107,889.0375,859.81875,1749.58541666667,1764.88541666667,1891.00625,1701.43191489362,1991.12173913043,1930.67446808511,1892.45531914894,1893.9914893617,846.123913043478,829.586666666667,829.195744680851,832.5
41,2,m,27,63.6363636363636,1110.04222222222,1206.36818181818,1378.71463414634,1471.70243902439,770.323809523809,840.681818181818,1042.47555555556,1094.74666666667,958.241860465116,1024.62765957447,1011.4,974.202173913044,1564.44761904762,1496.51555555556,1428.3347826087,1567.28409090909,1155.42765957447,1204.61111111111,1280.13777777778,1385.45106382979,690.518604651163,779.827272727273,963.785365853659,972.680952380952,1351.87777777778,1354.88,1317.77619047619,1290.96829268293,1008.83255813954,995.729545454545,1001.55333333333,992.391111111111,1062.75227272727,1083.8,1049.80476190476,1086.76,1231.25609756098,1297.15217391304,1289.88510638298,1318.60227272727,1480.5085106383,1431.10888888889,1435.50666666667,1345.04791666667,872.142857142857,896.204444444444,864.816666666667,876.976744186047
42,2,w,22,100,928.575,1000.025,942.111111111111,926.909523809524,823.071739130435,839.8375,813.411363636364,817.175,842.845454545454,820.711627906977,827.445238095238,829.267441860465,967.783333333333,920.518181818182,915.790697674419,914.225,1009.46666666667,1044.73488372093,993.190476190476,974.839534883721,736.143902439024,808.664864864865,764.940476190476,768.846153846154,1526.975,1472.425,1450.05555555556,1450.30952380952,1240.52340425532,1228.5,1203.63333333333,1169.49090909091,1238.56363636364,1228.68372093023,1200.31707317073,1223.82093023256,1368.24523809524,1374.75111111111,1340.0880952381,1377.2,1452.85111111111,1472.0880952381,1407.57317073171,1436.77045454545,1171.17804878049,1184.30810810811,1152.66279069767,1140.0575
43,2,w,21,100,1001.44222222222,988.704444444444,987.104255319149,1021.17608695652,637.455555555556,701.455319148936,680.85,639.225531914894,719.962790697675,697.576744186047,683.075555555556,674.578260869565,956.675,971.909302325581,907.575555555555,994.068181818182,1096.92916666667,1133.19130434783,989.902173913044,946.112765957447,537.576744186047,609.088636363636,585.638095238095,560.178571428571,1894.53260869565,1914.28260869565,1920.13191489362,1921.33695652174,1105.35652173913,1091.59782608696,1118.82826086957,1119.55319148936,1042.25227272727,1111.08372093023,1079.44042553192,1124.21739130435,1764.89772727273,1806.75777777778,1749.98222222222,1824.42954545455,1993.52978723404,2007.64782608696,1953.72173913044,1966.74791666667,1053.94651162791,1055.40222222222,1054.00476190476,1062.66666666667
44,2,m,24,100,451.797826086957,466.947619047619,513.474418604651,501.679545454545,420.744680851064,449.927906976744,493.942424242424,489.50243902439,450.123404255319,459.925,500.491111111111,494.135,471.66976744186,476.27380952381,488.16511627907,480.1125,475.927659574468,479.108695652174,493.867391304348,508.079166666667,435.167441860465,472.621428571429,485.506818181818,516.611627906977,1064.80652173913,1049.16744186047,1061.13023255814,1016.38636363636,814.216666666667,825.445238095238,828.65,819.187804878049,818.58085106383,831.693023255814,832.946666666666,815.633333333333,972.620930232558,972.502325581395,984.73023255814,988.175,1086.61276595745,1077.05416666667,1067.5085106383,1049.78936170213,806.663636363637,807.42619047619,800.477777777778,778.843181818182
45,2,w,21,81.8181818181818,1260.96808510638,1376.07659574468,1172.49555555556,1244.73260869565,866.808510638298,1006.67333333333,984.302173913043,928.111627906977,1245.36086956522,1294.01111111111,1043.28,1000.78510638298,1097.52340425532,1186.5,1038.33260869565,1227.04444444444,961.816279069768,1020.57111111111,931.923809523809,926.697727272728,791.212765957447,1059.54888888889,867.765217391304,841.988888888889,1393.96739130435,1454.07872340426,1349.38695652174,1374.33829787234,976.993617021277,980.654347826087,1004.21489361702,975.581818181818,1003.04444444444,988.204347826087,994.795744680851,996.679166666667,1309.67708333333,1288.81063829787,1290.92553191489,1274.11555555556,1503.25454545455,1486.89555555556,1413.85227272727,1394.87826086956,1125.55744680851,1086.72608695652,1100.57021276596,1060.92765957447
46,2,w,22,81.8181818181818,830.968181818182,926.517021276596,841.071111111111,875.008695652174,580.089583333334,631.855319148936,699.3125,691.220833333333,666.515217391304,718.45625,691.971739130435,677.276595744681,817.765957446808,852.385416666667,761.785106382979,861.368085106383,666.537777777778,782.797826086957,722.251063829787,782.690697674419,498.093333333333,594.924444444444,634.982926829268,666.532608695652,1905.13555555556,2163.54468085106,2365.67173913043,2214.97021276596,828.58085106383,793.01875,843.576595744681,858.577083333333,872.665957446809,880.7625,883.089130434783,910.927659574468,1845.11489361702,1982.42340425532,1963.76739130435,2063.78260869565,1822.99347826087,1813.2170212766,1888.56458333333,1823.1488372093,879.691304347826,869.98,865.971428571429,877.055555555556
47,2,m,22,100,663.98,701.673809523809,633.1875,683.840476190476,551.868181818182,645.159090909091,627.782608695652,621.993181818182,569.502222222222,601.762222222222,577.679069767442,548.679545454546,701.451162790698,697.109302325581,702.465909090909,693.515217391304,689.906818181818,720.188636363636,635.160869565217,628.265957446808,494.60303030303,610.497435897436,547.478125,566.507894736842,1240.44772727273,1178.32142857143,1204.88780487805,1242.31904761905,698.238636363636,711.388372093023,705.593478260869,708.270454545454,696.046666666667,695.804444444445,713.956818181818,685,1125.825,1127.3511627907,1078.79333333333,1170.25957446808,1374.47045454545,1378.97333333333,1350.77659574468,1361.80212765957,698.932352941176,724.589743589744,721.503125,731.941025641026
48,2,m,21,60,841.18,971.517777777778,853.670454545455,926.406976744186,538.017391304348,588.761904761905,639.152173913044,550.891111111111,678.8975,701.204545454546,712.989130434782,697.704651162791,869.170454545455,1140.72954545454,904.768181818182,890.139024390244,749.271111111111,797.628888888889,789.814893617021,710.5,479.783333333333,556.005,550.460975609756,494.295348837209,2959.78913043478,2787.06304347826,2950.08636363636,2806.46976744186,716.410638297872,728.509302325582,703.036170212766,714.173913043478,740.053658536585,758.565217391304,745.402173913043,736.527272727273,2864.83260869565,2943.69555555556,2974.38888888889,2879.77619047619,3084.01521739131,3089.64782608696,3055.15217391304,3010.71956521739,631.793023255814,622.945,639.660975609756,625.093023255814
49,2,w,33,63.6363636363636,687.9,757.38,674.8,730.810869565217,511.155319148936,568.429787234043,564.493181818182,566.606976744186,599.745652173913,581.688636363636,553.991111111111,546.054545454545,706.486363636364,698.891111111111,635.602325581395,639.297916666667,713.019565217391,766.951111111111,619.29347826087,642.968085106383,481.648837209302,525.156818181818,495.483333333333,494.964444444444,2258.44888888889,2256.94444444444,2105.77021276596,2138.65869565217,1030.00416666667,1011.14347826087,1026.39302325581,1023.34285714286,1049.64444444444,1070.53555555556,1001.33111111111,1011.21162790698,2046.46222222222,2081.92826086956,1961.59069767442,2097.80416666667,2197.36956521739,2161.04666666667,2101.69787234043,2078.1829787234,901.416279069768,904.293023255814,873.014634146341,885.320454545455
50,2,w,20,-23.0769230769231,745.415217391304,789.955555555555,852.588095238095,802.958139534884,643.926086956522,709.993023255814,735.086363636364,709.266666666667,711.409756097561,726.279069767442,703.745238095238,703.351162790698,887.713043478261,884.7575,844.697674418604,849.7,722.279166666667,717.640909090909,773.831914893617,729.068181818182,494.465909090909,547.484090909091,560.041304347826,522.137209302326,1031.98222222222,1012.52222222222,949.355813953488,927.338636363637,1056.24893617021,1013.52045454545,988.586666666667,987.969565217392,986.952380952381,1006.81666666667,1007.76279069767,996.588636363636,919.811111111111,955.430952380952,879.909302325582,888.561363636364,1024.88541666667,1009.47333333333,955.547826086957,928.962222222222,1008.14318181818,987.5,966.310638297872,972.125581395349
51,2,w,20,100,544.075,606.440909090909,575.163043478261,615.018181818182,527.568085106383,589.878723404255,601.466666666667,583.921276595745,627.02,630.516666666667,591.771739130435,595.419565217391,621.655555555556,668.971739130435,631.10243902439,612.038636363636,517.417073170732,580.335714285714,568.529545454545,521.697727272727,541.445652173913,560.282608695652,546.436956521739,554.082222222222,876.85625,880.493333333334,803.255319148936,823.115555555556,822.985416666667,798.785416666667,805.144444444444,826.445833333333,787.35,776.330952380952,783.848888888889,811.674468085106,910.426086956522,905.631111111111,868.206976744186,873.32,892.073809523809,854.379069767442,819.211363636363,810.259090909091,855.788888888889,837.457446808511,868.936170212766,851.539130434783
52,2,w,44,100,692.176,857.309523809524,891.305882352941,979.735714285714,465.605,611.612,750.238888888889,711.895,753.680952380952,733.638888888889,757.0875,697.51875,860.942105263158,812.756,884.484210526316,869.24,779.682608695652,770.714285714286,984.253571428572,816.369565217391,465.04,587.614814814815,670.338095238095,642.445,1126.392,1012.06666666667,966.288235294118,968.217857142857,468.852380952381,480.815384615385,469.478947368421,486.604761904762,481.442857142857,517.311111111111,482.62,520.34375,1014.48,955.076,976.81052631579,877.356,1202.41304347826,1041.10476190476,980.867857142857,1089.10869565217,428.48,464.818518518519,421.909090909091,433.16
53,2,m,22,100,805.304166666666,944.840909090909,770.147727272727,797.958695652174,591.665217391304,685.604255319149,673.34347826087,622.622727272727,643.602173913044,685.235555555556,673.242222222222,626.20625,828.106818181818,904.182978723405,849.057446808511,853.96,930.828888888889,980.882978723404,783.217777777778,825.523913043478,524.713043478261,559.726086956522,550.284090909091,565.764444444444,491.979166666667,474.962790697674,459.246666666667,475.257446808511,873.927659574468,889.089130434783,863.132608695652,881.953488372093,840.851111111111,850.367391304348,841.786956521739,843.874468085107,512.118181818182,547.444680851064,500.059574468085,494.577272727273,410.393181818182,397.310638297872,422.157777777778,391.842553191489,913.85,897.221739130435,882.188636363636,917.6
54,2,w,29,50,420.687804878049,445.47027027027,453.910526315789,447.158536585366,401.648888888889,439.346511627907,440.851111111111,417.677272727273,450.356097560976,440.946341463415,433.144736842105,430.722727272727,429.934782608696,453.454545454545,427.8,419.7675,468.8,481.686046511628,451.834782608696,453.18,401.39756097561,428.161764705882,431.018421052632,407.31052631579,341.519047619048,332.936111111111,323.260526315789,336.258536585366,439.017391304348,420.274418604651,408.171111111111,423.404545454546,402.907317073171,399.5975,417.542105263158,387.427272727273,316.436170212766,304.504651162791,295.861538461538,301.463414634146,362.397872340426,374.845454545454,339.995652173913,339.090697674419,385.443902439024,361.676470588235,374.497368421053,379.005263157895
55,2,w,31,100,534.588235294118,573.197674418605,533.825,569.762857142857,507.292682926829,537.583333333333,537.526470588235,525.155813953488,539.869696969697,551.638461538461,510.435,495.897297297297,602.8,576.015151515152,594.442857142857,583.097368421053,579.402272727273,716.3,542.160869565217,571.627272727273,439.694285714286,516.133333333333,495.548387096774,468.978378378378,620.602941176471,550.776744186047,550.084848484848,502.588571428571,581.195238095238,590.886046511628,602.625714285714,576.161363636364,622.69696969697,625.782051282051,616.4375,616.232432432432,528.555,507.94,536.251219512195,521.265789473684,715.268888888889,700.124390243902,677.887234042553,671.444186046512,574.691428571429,568.236363636364,526.278125,538.443243243243
